depcom,cp,ncc,nccenr,longitude,latitude
01384,1230,SAINT-RAMBERT-EN-BUGEY,Saint-Rambert-en-Bugey,5.437577441703761,45.947877496869
01385,1310,SAINT-REMY,Saint-Rémy,5.16810074254215,46.1884774553411
01386,1150,SAINT-SORLIN-EN-BUGEY,Saint-Sorlin-en-Bugey,5.370272758296849,45.88444256120677
01387,1340,SAINT-SULPICE,Saint-Sulpice,5.040687992013609,46.31964779093048
01388,1560,SAINT-TRIVIER-DE-COURTES,Saint-Trivier-de-Courtes,5.08110943681855,46.45943799559478
01389,1990,SAINT-TRIVIER-SUR-MOIGNANS,Saint-Trivier-sur-Moignans,4.898208516954391,46.07260455483204
01390,1150,SAINT-VULBAS,Saint-Vulbas,5.290734656941238,45.832931072609725
01391,1270,SALAVRE,Salavre,5.34549811494242,46.36332819217012
01392,1580,SAMOGNAT,Samognat,5.57604728659985,46.2574455377969
01393,1400,SANDRANS,Sandrans,4.980694549740839,46.063087210038155
01396,1150,SAULT-BRENAZ,Sault-Brénaz,5.408966970149511,45.85479534122661
01397,1220,SAUVERNY,Sauverny,6.11452998076148,46.3151719488529
01398,1480,SAVIGNEUX,Savigneux,4.84660642534045,46.00049660673834
01399,1170,SEGNY,Ségny,6.07316200625007,46.296470159438734
01400,1470,SEILLONNAZ,Seillonnaz,5.48929102449221,45.806205094711835
01401,1630,SERGY,Sergy,5.999246719492282,46.25248364448029
01402,1190,SERMOYER,Sermoyer,4.97957769080407,46.499073417423915
01403,1470,SERRIERES-DE-BRIORD,Serrières-de-Briord,5.4532963540773,45.807894133102934
01404,1450,SERRIERES-SUR-AIN,Serrières-sur-Ain,5.45054076568045,46.152107346623744
01405,1960,SERVAS,Servas,5.164601313811999,46.13269303453696
01406,1560,SERVIGNAT,Servignat,5.0683969104564,46.433546652108525
01407,1420,SEYSSEL,Seyssel,5.830773763482311,45.958546779739486
01408,1250,SIMANDRE-SUR-SURAN,Simandre-sur-Suran,5.41615462010717,46.22491650015016
01410,1580,SONTHONNAX-LA-MONTAGNE,Sonthonnax-la-Montagne,5.52294388743395,46.232507995615954
01411,1150,SOUCLIN,Souclin,5.417642417966861,45.87623196648668
01412,1400,SULIGNAT,Sulignat,4.9627613744146295,46.17689556288021
01413,1420,SURJOUX,Surjoux,5.80181357668779,46.02414376826561
01414,1260,SUTRIEU,Sutrieu,5.658585012739299,45.951009570471385
01415,1510,TALISSIEU,Talissieu,5.7241141993038696,45.86565532751118
01416,1230,TENAY,Tenay,5.507310855294469,45.919325432032146
01417,1110,THEZILLIEU,Thézillieu,5.6002985919977,45.892899163756255
01418,1120,THIL,Thil,5.020699234318201,45.81376424452424
01419,1710,THOIRY,Thoiry,5.97885944083438,46.23589795602312
01420,1140,THOISSEY,Thoissey,4.801828474326298,46.172355200869525
01421,1230,TORCIEU,Torcieu,5.395113658300481,45.921757020412734
01422,1250,TOSSIAT,Tossiat,5.31394436845413,46.14055821650437
01423,1600,TOUSSIEUX,Toussieux,4.82846707416065,45.96025781180938
01424,1390,TRAMOYES,Tramoyes,4.964947301505541,45.87600075693456
01425,1160,LA TRANCLIERE,La Tranclière,5.260888033807511,46.11099774676802
01426,1370,VAL-REVERMONT,Val-Revermont,5.36752306541876,46.27098343096607
01427,1600,TREVOUX,Trévoux,4.77487481745806,45.94039418610531
01428,1140,VALEINS,Valeins,4.871070741032631,46.11178738223411
01429,1660,VANDEINS,Vandeins,5.078397477777559,46.21717692476675
01430,1160,VARAMBON,Varambon,5.316163540093071,46.03961474182338
01431,1150,VAUX-EN-BUGEY,Vaux-en-Bugey,5.35278418234223,45.92805078662312
01432,1270,VERJON,Verjon,5.3499245541790605,46.34521968523555
01433,1560,VERNOUX,Vernoux,5.109297651748439,46.48053959306855
01434,1330,VERSAILLEUX,Versailleux,5.10302801120239,45.97981158453498
01435,1210,VERSONNEX,Versonnex,6.09688449057263,46.302135585338924
01436,1170,VESANCY,Vesancy,6.09038940646961,46.34827131345616
01437,1560,VESCOURS,Vescours,5.0243312986921795,46.47487025695604
01439,1570,VESINES,Vésines,4.86651198762103,46.35866292056445
01441,1430,VIEU-D'IZENAVE,Vieu-d'Izenave,5.5288911571333905,46.080115705852556
01442,1260,VIEU,Vieu,5.68278522051404,45.89097156815097
01443,1330,VILLARS-LES-DOMBES,Villars-les-Dombes,5.028901197197239,46.00188215960603
01444,1150,VILLEBOIS,Villebois,5.434411068400509,45.8470425496519
01445,1270,VILLEMOTIER,Villemotier,5.320031375389339,46.34583203006367
01446,1480,VILLENEUVE,Villeneuve,4.835641260706639,46.02049098517071
01447,1250,VILLEREVERSURE,Villereversure,5.396503178339362,46.19109815271008
01448,1200,VILLES,Villes,5.784333685465501,46.087648219462245
01449,1320,VILLETTE-SUR-AIN,Villette-sur-Ain,5.267442963211079,45.98744885088577
01450,1800,VILLIEU-LOYES-MOLLON,Villieu-Loyes-Mollon,5.2220675747087695,45.91988372068573
01451,1440,VIRIAT,Viriat,5.216118037279981,46.2533124595039
01452,1510,VIRIEU-LE-GRAND,Virieu-le-Grand,5.65106444928038,45.848471996274206
01453,1260,VIRIEU-LE-PETIT,Virieu-le-Petit,5.72362699192785,45.908015407619345
01454,1300,VIRIGNIN,Virignin,5.71294395633829,45.717255574925126
01456,1350,VONGNES,Vongnes,5.724156405225512,45.81429574139274
01457,1540,VONNAS,Vonnas,4.99021405090256,46.21875428734745
02001,2300,ABBECOURT,Abbécourt,3.17834090325233,49.59508141675339
02002,2800,ACHERY,Achery,3.389212503080849,49.691638272093265
02003,2200,ACY,Acy,3.4127343455644295,49.344649690655146
02004,2340,AGNICOURT-ET-SECHELLES,Agnicourt-et-Séchelles,3.9520248405608,49.71549521800428
02005,2190,AGUILCOURT,Aguilcourt,3.96695506600268,49.40531010706358
02006,2110,AISONVILLE-ET-BERNOVILLE,Aisonville-et-Bernoville,3.5204884354797104,49.933725057847894
02007,2820,AIZELLES,Aizelles,3.8112421503147984,49.48914750336472
02008,2370,AIZY-JOUY,Aizy-Jouy,3.5154375978000294,49.43414211602769
02009,2240,ALAINCOURT,Alaincourt,3.37450877918929,49.764464234502306
02010,2320,ALLEMANT,Allemant,3.45365075681294,49.46045479969912
02011,2290,AMBLENY,Ambleny,3.1831046379901595,49.380271960772966
02012,2200,AMBRIEF,Ambrief,3.40015033700351,49.31862346612124
02013,2190,AMIFONTAINE,Amifontaine,3.91735504803174,49.48209911352224
02014,2700,AMIGNY-ROUY,Amigny-Rouy,3.3042315220288905,49.60920967267583
02015,2600,ANCIENVILLE,Ancienville,3.212717508475939,49.216616763224735
02016,2800,ANDELAIN,Andelain,3.369464982436111,49.64227790337943
02017,2800,ANGUILCOURT-LE-SART,Anguilcourt-le-Sart,3.43212697828761,49.68879779781278
02018,2320,ANIZY-LE-CHATEAU,Anizy-le-Château,3.4499070595602297,49.50540737222587
02019,2480,ANNOIS,Annois,3.17739324448252,49.72088428973515
02020,2500,ANY-MARTIN-RIEUX,Any-Martin-Rieux,4.220675404439709,49.8811253599063
02021,2360,ARCHON,Archon,4.11749954694853,49.74104698044819
02022,2130,ARCY-SAINTE-RESTITUE,Arcy-Sainte-Restitue,3.4641879518985412,49.25277007480492
02023,2210,ARMENTIERES-SUR-OURCQ,Armentières-sur-Ourcq,3.3853795980556995,49.18202496308772
02024,2860,ARRANCY,Arrancy,3.7533262697923995,49.49131885837441
02025,2480,ARTEMPS,Artemps,3.18864250413089,49.7648935542564
02027,2270,ASSIS-SUR-SERRE,Assis-sur-Serre,3.5581505053768296,49.68738653811277
02028,2840,ATHIES-SOUS-LAON,Athies-sous-Laon,3.6826581574179693,49.572624243027754
02029,2490,ATTILLY,Attilly,3.1681376862895796,49.85656235769228
02030,2420,AUBENCHEUL-AUX-BOIS,Aubencheul-aux-Bois,3.2635134223915694,50.02796478494722
02031,2500,AUBENTON,Aubenton,4.20432445706424,49.83636412027218
02032,2590,AUBIGNY-AUX-KAISNES,Aubigny-aux-Kaisnes,3.116533055853271,49.773069978556485
02033,2820,AUBIGNY-EN-LAONNOIS,Aubigny-en-Laonnois,3.790672941927209,49.497372549406094
02034,2300,AUDIGNICOURT,Audignicourt,3.13241522957964,49.47740975272525
02035,2120,AUDIGNY,Audigny,3.646317486855319,49.86934223443624
02036,2220,AUGY,Augy,3.5131012220767017,49.33797285365418
02037,2000,AULNOIS-SOUS-LAON,Aulnois-sous-Laon,3.6071137569879492,49.611668462907225
02038,2360,LES AUTELS,Les Autels,4.224800935383288,49.763378841068416
02039,2250,AUTREMENCOURT,Autremencourt,3.7855514400196006,49.704102919697334
02040,2580,AUTREPPES,Autreppes,3.8553798630792597,49.903094426429924
02041,2300,AUTREVILLE,Autreville,3.239119797920899,49.584193131880625
02042,2400,AZY-SUR-MARNE,Azy-sur-Marne,3.3662722361666395,49.001359070222364
02043,2290,BAGNEUX,Bagneux,3.2785108950089397,49.456490121873436
02044,2140,BANCIGNY,Bancigny,4.03272684934855,49.800199963408296
02046,2000,BARENTON-BUGNY,Barenton-Bugny,3.65025655670856,49.633012784011356
02047,2000,BARENTON-CEL,Barenton-Cel,3.651754203064999,49.64199109512902
02048,2270,BARENTON-SUR-SERRE,Barenton-sur-Serre,3.679809418540241,49.670593141075045
02049,2700,BARISIS-AUX-BOIS,Barisis-aux-Bois,3.3275450277965097,49.578594834075524
02050,2170,BARZY-EN-THIERACHE,Barzy-en-Thiérache,3.7447605303853386,50.04305133941347
02051,2850,BARZY-SUR-MARNE,Barzy-sur-Marne,3.5584537971662793,49.07974738154379
02052,2380,BASSOLES-AULERS,Bassoles-Aulers,3.38105058938016,49.525415486056716
02053,2330,VALLEES EN CHAMPAGNE,Vallées en Champagne,3.6134754678810195,48.98686149450591
02054,2220,BAZOCHES-SUR-VESLES,Bazoches-sur-Vesles,3.6186525359530393,49.306914570881666
02055,2500,BEAUME,Beaumé,4.151567653068221,49.83777166756165
02056,2300,BEAUMONT-EN-BEINE,Beaumont-en-Beine,3.1315713902531597,49.68679814066237
02057,2110,BEAUREVOIR,Beaurevoir,3.3079332790180294,49.99552602442015
02058,2160,BEAURIEUX,Beaurieux,3.73672139737139,49.39164999676702
02059,2800,BEAUTOR,Beautor,3.34461191937038,49.65043827605391
02060,2590,BEAUVOIS-EN-VERMANDOIS,Beauvois-en-Vermandois,3.102791923585439,49.83866726296697
02061,2110,BECQUIGNY,Becquigny,3.4683652974410606,50.01657482956449
02062,2400,BELLEAU,Belleau,3.29156442403773,49.0833884244925
02063,2420,BELLENGLISE,Bellenglise,3.2420911287570005,49.92111837601004
02064,2200,BELLEU,Belleu,3.3344032591309203,49.358375214304495
02065,2420,BELLICOURT,Bellicourt,3.23531695084451,49.9606558328278
02066,2440,BENAY,Benay,3.3037370008938494,49.75927024640553
02067,2450,BERGUES-SUR-SAMBRE,Bergues-sur-Sambre,3.70557448000152,50.03340291568331
02068,2250,BERLANCOURT,Berlancourt,3.7575486539461296,49.777960158921566
02069,2340,BERLISE,Berlise,4.106125304894439,49.66386933898576
02070,2120,BERNOT,Bernot,3.4975819686480905,49.86824181922652
02071,2290,BERNY-RIVIERE,Berny-Rivière,3.1391198446612196,49.40639709828027
02072,2820,BERRIEUX,Berrieux,3.84708111727418,49.48710472352662
02073,2190,BERRY-AU-BAC,Berry-au-Bac,3.900797294776941,49.40312403368988
02074,2800,BERTAUCOURT-EPOURDON,Bertaucourt-Epourdon,3.3873314589163894,49.62604722140028
02075,2240,BERTHENICOURT,Berthenicourt,3.3801037052099496,49.77073622889759
02076,2190,BERTRICOURT,Bertricourt,4.008080111519599,49.395086421063105
02077,2200,BERZY-LE-SEC,Berzy-le-Sec,3.31223280494995,49.3332653839341
02078,2300,BESME,Besmé,3.162951001513409,49.53758777499326
02079,2500,BESMONT,Besmont,4.12099181122394,49.83715777499246
02080,2870,BESNY-ET-LOIZY,Besny-et-Loizy,3.580696339022319,49.59921636070228
02081,2300,BETHANCOURT-EN-VAUX,Béthancourt-en-Vaux,3.1466387543877796,49.62837311277098
02082,2210,BEUGNEUX,Beugneux,3.41322453709276,49.23407644806235
02083,2130,BEUVARDES,Beuvardes,3.48922564624164,49.14118944031392
02084,2310,BEZU-LE-GUERY,Bézu-le-Guéry,3.2241610439291106,49.007103861396764
02085,2400,BEZU-SAINT-GERMAIN,Bézu-Saint-Germain,3.4081056606339004,49.10732583923172
02086,2300,BICHANCOURT,Bichancourt,3.214217920719539,49.57884762867495
02087,2290,BIEUXY,Bieuxy,3.2605370152484996,49.44664339421216
02088,2860,BIEVRES,Bièvres,3.7105821839951,49.49337454019061
02089,2200,BILLY-SUR-AISNE,Billy-sur-Aisne,3.38254762007219,49.35553577248072
02090,2210,BILLY-SUR-OURCQ,Billy-sur-Ourcq,3.30055375481707,49.217328770992495
02091,2160,BLANZY-LES-FISMES,Blanzy-lès-Fismes,3.6726765139201194,49.33808880843647
02093,2300,BLERANCOURT,Blérancourt,3.1504594049445305,49.51603474546245
02094,2400,BLESMES,Blesmes,3.4499500429632297,49.03704253621719
02095,2110,BOHAIN-EN-VERMANDOIS,Bohain-en-Vermandois,3.45415360988124,49.98608881681711
02096,2270,BOIS-LES-PARGNY,Bois-lès-Pargny,3.6501146781247686,49.730959336168944
02097,2350,BONCOURT,Boncourt,3.9446421967201992,49.615804097700725
02098,2400,BONNEIL,Bonneil,3.34854175564191,49.00680712316476
02099,2400,BONNESVALYN,Bonnesvalyn,3.3164337988645696,49.12108861317908
02100,2420,BONY,Bony,3.221510126383709,49.98762880311378
02101,2250,BOSMONT-SUR-SERRE,Bosmont-sur-Serre,3.8594422884441,49.731459416498936
02102,2860,BOUCONVILLE-VAUCLAIR,Bouconville-Vauclair,3.7543236765386707,49.46524736624022
02103,2450,BOUE,Boué,3.6983068005077504,50.011887342625194
02104,2160,BOUFFIGNEREUX,Bouffignereux,3.8452057536777495,49.37296248704539
02105,2400,BOURESCHES,Bouresches,3.3092359676542595,49.06266392034693
02106,2160,BOURG-ET-COMIN,Bourg-et-Comin,3.6541595155186704,49.396619004283686
02107,2300,BOURGUIGNON-SOUS-COUCY,Bourguignon-sous-Coucy,3.1574465336851194,49.543885963474054
02108,2000,BOURGUIGNON-SOUS-MONTBAVIN,Bourguignon-sous-Montbavin,3.5412263892436804,49.52750276932851
02109,2140,LA BOUTEILLE,La Bouteille,3.9713799087483403,49.859104109481066
02110,2220,BRAINE,Braine,3.53102058445991,49.341491086141765
02111,2320,BRANCOURT-EN-LAONNOIS,Brancourt-en-Laonnois,3.4182315485081,49.51360945252964
02112,2110,BRANCOURT-LE-GRAND,Brancourt-le-Grand,3.3802462719752695,49.97645997135885
02114,2400,BRASLES,Brasles,3.42679690651235,49.048816360060265
02115,2000,BRAYE-EN-LAONNOIS,Braye-en-Laonnois,3.6078568552732992,49.44090401344228
02116,2140,BRAYE-EN-THIERACHE,Braye-en-Thiérache,3.9573746125293194,49.779250450008945
02117,2480,BRAY-SAINT-CHRISTOPHE,Bray-Saint-Christophe,3.1428841511137198,49.770346557351694
02118,2880,BRAYE,Braye,3.3692697553028306,49.42299148495063
02119,2210,BRECY,Brécy,3.4289823130173303,49.147712880076504
02120,2220,BRENELLE,Brenelle,3.5422809540388385,49.3657115122191
02121,2210,BRENY,Breny,3.352483440776879,49.1848228729864
02122,2870,BRIE,Brie,3.481159546173199,49.60055002238646
02123,2240,BRISSAY-CHOIGNY,Brissay-Choigny,3.376958426506839,49.720430116463255
02124,2240,BRISSY-HAMEGICOURT,Brissy-Hamégicourt,3.3798968079067597,49.74288380258908
02125,2810,BRUMETZ,Brumetz,3.1602111711278904,49.101617724306735
02126,2360,BRUNEHAMEL,Brunehamel,4.181932237379569,49.7691934639524
02127,2130,BRUYERES-SUR-FERE,Bruyères-sur-Fère,3.441669629208691,49.1890241507087
02128,2860,BRUYERES-ET-MONTBERAULT,Bruyères-et-Montbérault,3.662686247213238,49.52420379921182
02129,2220,BRUYS,Bruys,3.5618873310854893,49.27033440016687
02130,2500,BUCILLY,Bucilly,4.092670509362119,49.87694648116141
02131,2880,BUCY-LE-LONG,Bucy-le-Long,3.3924466795446,49.390560200095344
02132,2870,BUCY-LES-CERNY,Bucy-lès-Cerny,3.516917191239861,49.58153110062531
02133,2350,BUCY-LES-PIERREPONT,Bucy-lès-Pierrepont,3.9023079354418293,49.64668045485181
02134,2500,BUIRE,Buire,4.0556609341412795,49.90242736708834
02135,2620,BUIRONFOSSE,Buironfosse,3.8341415074757403,49.965226082548476
02136,2140,BURELLES,Burelles,3.8963615599736494,49.78151124719076
02137,2810,BUSSIARES,Bussiares,3.2560101618443302,49.09066246177067
02138,2200,BUZANCY,Buzancy,3.3464864952799,49.31339577177885
02139,2300,CAILLOUEL-CREPIGNY,Caillouël-Crépigny,3.1272535747848296,49.621206017414096
02140,2300,CAMELIN,Camelin,3.1339161848278985,49.52414262932701
02141,2260,LA CAPELLE,La Capelle,3.91511267830344,49.97632544054413
02142,2680,CASTRES,Castres,3.2373692634783096,49.80344178074269
02143,2420,LE CATELET,Le Catelet,3.243869168480431,50.00195780378995
02144,2490,CAULAINCOURT,Caulaincourt,3.105622118500769,49.863819326187254
02145,2300,CAUMONT,Caumont,3.1770824443275276,49.63102839459867
02146,2330,CELLES-LES-CONDE,Celles-lès-Condé,3.5700311181401303,49.01225408377465
02148,2370,CELLES-SUR-AISNE,Celles-sur-Aisne,3.4807155948297095,49.40552220274519
02149,2240,CERIZY,Cerizy,3.32592759631391,49.75921292950853
02150,2860,CERNY-EN-LAONNOIS,Cerny-en-Laonnois,3.6671585634558292,49.44328829716497
02151,2870,CERNY-LES-BUCY,Cerny-lès-Bucy,3.5472848050980503,49.57780330919434
02152,2220,CERSEUIL,Cerseuil,3.5212002749878506,49.32265646789172
02153,2320,CESSIERES,Cessières,3.4959600528640404,49.55825261213981
02154,2200,CHACRISE,Chacrise,3.40279525984634,49.305130661393974
02155,2000,CHAILLEVOIS,Chaillevois,3.52450281025823,49.512297639578456
02156,2270,CHALANDRY,Chalandry,3.6411114922330303,49.676194783636525
02157,2000,CHAMBRY,Chambry,3.65525080924793,49.5907490164974
02158,2860,CHAMOUILLE,Chamouille,3.664796424575929,49.473860948018164
02159,2670,CHAMPS,Champs,3.2527248953048904,49.540130119127376
02160,2340,CHAOURSE,Chaourse,3.996137682114371,49.70346058503622
02162,2570,LA CHAPELLE-SUR-CHEZY,La Chapelle-sur-Chézy,3.376794734113199,48.94467469383191
02163,2310,CHARLY-SUR-MARNE,Charly-sur-Marne,3.28413412091914,48.97640356911783
02164,2850,LE CHARMEL,Le Charmel,3.547855430654069,49.113064325376094
02165,2800,CHARMES,Charmes,3.376443085771999,49.65034391242461
02166,2400,CHARTEVES,Chartèves,3.50365260415121,49.074594562962105
02167,2370,CHASSEMY,Chassemy,3.506620551116729,49.37845057000785
02168,2400,CHATEAU-THIERRY,Château-Thierry,3.4021535553055107,49.046203864355775
02169,2270,CHATILLON-LES-SONS,Châtillon-lès-Sons,3.68375327069644,49.758629359803734
02170,2240,CHATILLON-SUR-OISE,Châtillon-sur-Oise,3.4191150673725397,49.791273010162016
02171,2160,CHAUDARDES,Chaudardes,3.7904228706079097,49.391311017589615
02172,2200,CHAUDUN,Chaudun,3.264008804671009,49.31719990634595
02173,2300,CHAUNY,Chauny,3.2185170410150206,49.61478583853032
02174,2000,CHAVIGNON,Chavignon,3.5200167326894802,49.47816390652126
02175,2880,CHAVIGNY,Chavigny,3.30451578000011,49.42407052861043
02176,2370,CHAVONNE,Chavonne,3.5688570112803997,49.40424107512737
02177,2860,CHERET,Chérêt,3.6832747289305687,49.515102029391926
02178,2860,CHERMIZY-AILLES,Chermizy-Ailles,3.7254039396805605,49.46812041820329
02179,2220,CHERY-CHARTREUVE,Chéry-Chartreuve,3.6126203359818203,49.26199655519309
02180,2000,CHERY-LES-POUILLY,Chéry-lès-Pouilly,3.6048882423633,49.657509704999974
02181,2360,CHERY-LES-ROZOY,Chéry-lès-Rozoy,4.090700315698539,49.71972370034667
02182,2250,CHEVENNES,Chevennes,3.731715716687361,49.81495524788545
02183,2000,CHEVREGNY,Chevregny,3.590299486033329,49.472449179118065
02184,2270,CHEVRESIS-MONCEAU,Chevresis-Monceau,3.5713565636880995,49.75381704914174
02185,2810,CHEZY-EN-ORXOIS,Chézy-en-Orxois,3.18082624214081,49.12316704702455
02186,2570,CHEZY-SUR-MARNE,Chézy-sur-Marne,3.3661708335516405,48.9869719153942
02187,2400,CHIERRY,Chierry,3.4280832633633196,49.038920836627184
02188,2120,CHIGNY,Chigny,3.76935548529073,49.91714132579457
02189,2350,CHIVRES-EN-LAONNOIS,Chivres-en-Laonnois,3.8411848894098504,49.63274024168844
02190,2880,CHIVRES-VAL,Chivres-Val,3.4351710102215502,49.39490834920801
02191,2000,CHIVY-LES-ETOUVELLES,Chivy-lès-Étouvelles,3.58402594712585,49.52730426117378
02192,2210,CHOUY,Chouy,3.2469750547773786,49.205763181731946
02193,2130,CIERGES,Cierges,3.59779312260911,49.16767193791016
02194,2250,CILLY,Cilly,3.831822670898331,49.73794098229851
02195,2220,CIRY-SALSOGNE,Ciry-Salsogne,3.461038259115239,49.361554155464894
02196,2000,CLACY-ET-THIERRET,Clacy-et-Thierret,3.5690181374023187,49.54355270479464
02197,2260,CLAIRFONTAINE,Clairfontaine,3.98481848176946,49.97937781540753
02198,2880,CLAMECY,Clamecy,3.36103416065956,49.42751043264071
02199,2440,CLASTRES,Clastres,3.2315522168874495,49.74505299629998
02200,2340,CLERMONT-LES-FERMES,Clermont-les-Fermes,3.9372802335592003,49.66708475620566
02201,2600,CŒUVRES-ET-VALSERY,Cœuvres-et-Valsery,3.1540698969276395,49.33896399825398
02203,2210,COINCY,Coincy,3.4208614280483305,49.16032866859939
02204,2360,COINGT,Coingt,4.09086534272131,49.79250574515382
02205,2860,COLLIGIS-CRANDELAIN,Colligis-Crandelain,3.6399822690074997,49.47489334443616
02206,2120,COLONFAY,Colonfay,3.71147802424371,49.857300967228504
02207,2300,COMMENCHON,Commenchon,3.1577417479771497,49.64004109207185
02208,2160,CONCEVREUX,Concevreux,3.7888120790763904,49.37604024406388
02209,2330,CONDE-EN-BRIE,Condé-en-Brie,3.560365568795231,49.003307422497485
02210,2370,CONDE-SUR-AISNE,Condé-sur-Aisne,3.4682457202314603,49.39748141171081
02211,2190,CONDE-SUR-SUIPPE,Condé-sur-Suippe,3.9493151737982988,49.41983205240352
02212,2700,CONDREN,Condren,3.28084096983049,49.630832972742866
02213,2330,CONNIGIS,Connigis,3.5305828089556104,49.031318211085804
02214,2680,CONTESCOURT,Contescourt,3.2303760177812695,49.79177552491611
02215,2820,CORBENY,Corbeny,3.8232267419956094,49.462102289541804
02216,2600,CORCY,Corcy,3.211495860494599,49.253477790081305
02217,2380,COUCY-LE-CHATEAU-AUFFRIQUE,Coucy-le-Château-Auffrique,3.3216509789254394,49.52019517734192
02218,2840,COUCY-LES-EPPES,Coucy-lès-Eppes,3.769416383727659,49.55233358525483
02219,2380,COUCY-LA-VILLE,Coucy-la-Ville,3.32863373240952,49.53275858465129
02220,2130,COULONGES-COHAN,Coulonges-Cohan,3.63521896595627,49.20074590234065
02221,2310,COUPRU,Coupru,3.2721224035356,49.03038367269189
02222,2800,COURBES,Courbes,3.450092418789079,49.68423987628759
02223,2330,COURBOIN,Courboin,3.5042346195169385,48.9936649452913
02224,2220,COURCELLES-SUR-VESLE,Courcelles-sur-Vesle,3.57087480207645,49.33771371902629
